# BASE	VAL1
# colour	250:0:0
17875	-11.57
17878	-8.99
17881	-11.61
17884	-11.89
17887	-9.97
17890	-10.95
17893	-10.42
17896	-10.66
17899	-11.40
17902	-10.32
17905	-9.41
17908	-9.41
17911	-9.41
17914	-5.78
17917	-7.31
17920	-7.57
17923	-3.60
17926	-8.49
17929	-8.49
17932	-8.49
17935	-8.26
17938	-8.26
17941	-8.03
17944	-7.12
17947	-8.61
17950	-8.51
17953	-10.38
17956	-10.38
17959	-10.38
17962	-10.06
17965	-10.14
17968	-10.14
17971	-11.31
17974	-10.14
17977	-10.14
17980	-7.61
17983	-10.25
17986	-8.36
17989	-8.89
17992	-9.49
17995	-8.82
17998	-8.51
18001	-11.30
18004	-12.28
18007	-9.83
18010	-9.83
18013	-7.56
18016	-7.56
18019	-7.43
18022	-8.00
18025	-9.47
18028	-9.47
18031	-5.54
18034	-5.54
18037	-7.63
18040	-5.62
18043	-6.48
18046	-7.90
18049	-8.77
18052	-9.85
18055	-9.85
18058	-9.02
18061	-9.02
18064	-9.12
18067	-10.04
18070	-8.46
18073	-9.98
18076	-11.36
18079	-11.36
18082	-10.81
18085	-10.22
18088	-10.22
18091	-9.37
18094	-9.24
18097	-6.14
18100	-7.30
18103	-8.82
18106	-7.73
18109	-8.34
18112	-8.34
18115	-8.41
18118	-8.41
18121	-8.22
18124	-6.74
18127	-9.90
18130	-9.90
18133	-5.27
18136	-8.65
18139	-9.55
18142	-9.55
18145	-10.53
18148	-10.36
18151	-11.07
18154	-10.60
18157	-9.91
18160	-9.54
18163	-9.54
18166	-9.04
18169	-9.04
18172	-8.72
18175	-5.48
18178	-6.32
18181	-7.45
18184	-7.48
18187	-9.07
18190	-8.27
18193	-8.27
18196	-8.27
18199	-9.06
18202	-9.06
18205	-9.06
18208	-9.32
18211	-9.37
18214	-8.82
18217	-10.61
18220	-11.41
18223	-11.41
18226	-10.61
18229	-8.47
18232	-9.15
18235	-10.93
18238	-10.93
18241	-10.93
18244	-9.79
18247	-12.17
18250	-10.66
18253	-11.02
18256	-10.21
18259	-8.56
18262	-9.27
18265	-5.98
18268	-5.98
18271	-5.98
18274	-5.84
18277	-3.86
18280	-5.02
18283	-8.64
18286	-8.45
18289	-8.45
18292	-10.01
18295	-12.82
18298	-12.82
18301	-7.52
18304	-10.34
18307	-8.54
18310	-7.65
18313	-10.29
18316	-11.63
18319	-11.63
18322	-10.00
18325	-12.03
18328	-9.73
18331	-8.19
18334	-8.19
18337	-10.51
18340	-8.29
18343	-9.11
18346	-9.08
18349	-10.95
18352	-12.88
18355	-12.79
18358	-8.72
18361	-10.89
18364	-10.89
18367	-9.50
18370	-8.91
18373	-10.11
18376	-10.53
18379	-10.53
18382	-10.13
18385	-3.80
18388	-4.78
18391	-4.78
18394	-4.57
18397	-3.95
18400	-3.95
18403	-4.33
18406	-4.28
18409	-4.25
18412	-5.00
18415	-4.58
18418	-4.58
18421	-5.99
18424	-3.08
18427	-6.51
18430	-6.51
18433	-6.51
18436	-8.51
18439	-8.61
18442	-7.98
18445	-7.98
18448	-8.92
18451	-9.18
18454	-4.22
18457	-9.44
18460	-6.91
18463	-8.79
18466	-5.31
18469	-5.76
18472	-8.62
18475	-8.90
18478	-9.80
18481	-11.54
18484	-11.06
18487	-11.06
18490	-12.58
18493	-13.91
18496	-14.77
18499	-14.77
18502	-14.67
18505	-14.15
18508	-14.15
18511	-14.15
18514	-12.96
18517	-11.58
18520	-14.83
18523	-15.02
18526	-11.67
18529	-9.72
18532	-12.02
18535	-12.02
18538	-10.76
18541	-8.63
18544	-8.63
18547	-8.63
18550	-8.07
18553	-7.77
18556	-7.45
18559	-6.95
18562	-7.96
18565	-8.76
18568	-8.59
18571	-8.85
18574	-8.85
18577	-8.85
18580	-6.07
18583	-8.86
18586	-9.71
18589	-10.25
18592	-10.59
18595	-11.61
18598	-12.26
18601	-13.38
18604	-13.74
18607	-13.80
18610	-14.87
18613	-14.75
18616	-13.93
18619	-9.54
18622	-9.54
18625	-9.54
18628	-9.04
18631	-8.02
18634	-8.34
18637	-8.34
18640	-7.96
18643	-8.00
18646	-8.00
18649	-6.28
18652	-6.28
18655	-6.97
18658	-6.97
18661	-6.97
18664	-3.44
18667	-3.75
18670	-7.55
18673	-6.39
18676	-4.46
18679	-4.46
18682	-4.77
18685	-5.43
18688	-4.09
18691	-4.09
18694	-4.09
18697	-8.17
18700	-8.81
18703	-8.37
18706	-8.91
18709	-9.59
18712	-9.59
18715	-9.59
18718	-9.95
18721	-11.53
18724	-11.23
18727	-11.23
18730	-11.54
18733	-11.87
18736	-11.78
18739	-13.76
18742	-10.56
18745	-12.31
18748	-11.54
18751	-12.80
18754	-11.90
18757	-12.91
18760	-12.91
18763	-12.91
18766	-16.48
18769	-12.60
18772	-11.72
18775	-12.19
18778	-12.19
18781	-9.67
18784	-11.32
18787	-13.20
18790	-11.44
18793	-10.45
18796	-11.26
18799	-14.14
18802	-14.14
18805	-14.14
18808	-13.91
18811	-13.24
18814	-9.33
18817	-11.16
18820	-11.38
18823	-9.21
18826	-9.21
18829	-9.21
18832	-8.62
18835	-10.11
18838	-10.11
18841	-10.11
18844	-9.11
18847	-8.57
18850	-9.11
18853	-9.56
18856	-10.02
18859	-10.02
18862	-10.02
18865	-9.71
18868	-8.03
18871	-8.03
18874	-9.87
18877	-9.87
18880	-9.87
18883	-10.73
18886	-14.05
18889	-9.83
18892	-9.76
18895	-8.94
18898	-8.94
18901	-7.10
18904	-8.00
18907	-7.39
18910	-7.22
18913	-7.66
18916	-7.66
18919	-7.56
18922	-4.75
18925	-3.15
18928	-3.15
18931	-2.13
18934	-2.40
18937	-4.07
18940	-4.07
18943	-7.17
18946	-8.64
18949	-7.62
18952	-8.87
18955	-9.62
18958	-8.67
18961	-10.78
18964	-11.73
18967	-11.50
18970	-12.06
18973	-13.06
18976	-12.06
18979	-13.08
18982	-13.08
18985	-16.70
18988	-17.16
18991	-14.76
18994	-11.26
18997	-11.73
19000	-11.71
19003	-10.45
19006	-10.34
19009	-10.40
19012	-9.73
19015	-11.71
19018	-12.19
19021	-10.12
19024	-10.99
19027	-10.82
19030	-7.92
19033	-10.03
19036	-10.03
19039	-10.03
19042	-8.67
19045	-11.16
19048	-6.73
19051	-6.73
19054	-6.86
19057	-6.68
19060	-5.73
19063	-5.27
19066	-7.29
19069	-10.69
19072	-10.69
19075	-10.69
19078	-10.37
19081	-8.94
19084	-8.87
19087	-8.87
19090	-8.94
19093	-7.89
19096	-7.89
19099	-7.96
19102	-6.89
19105	-4.70
19108	-4.27
19111	-4.66
19114	-5.12
19117	-4.72
19120	-7.82
19123	-5.53
19126	-6.17
19129	-6.07
19132	-6.07
19135	-6.07
19138	-8.69
19141	-8.49
19144	-9.62
19147	-9.62
19150	-9.53
19153	-12.69
19156	-13.56
19159	-13.56
19162	-13.58
19165	-11.88
19168	-11.88
19171	-11.81
19174	-11.15
19177	-11.42
19180	-10.23
19183	-10.27
19186	-11.14
19189	-9.92
19192	-9.84
19195	-9.71
19198	-3.13
19201	-4.18
19204	-3.29
19207	-3.75
19210	-5.29
19213	-9.08
19216	-9.08
19219	-9.08
19222	-9.04
19225	-9.04
19228	-9.04
19231	-8.87
19234	-8.03
19237	-4.92
19240	-12.18
19243	-8.18
19246	-7.98
19249	-6.41
19252	-6.91
19255	-6.52
19258	-5.18
19261	-4.67
19264	-5.47
19267	-4.56
19270	-8.39
19273	-8.79
19276	-8.39
19279	-8.39
19282	-10.88
19285	-9.72
19288	-7.13
19291	-7.13
19294	-6.96
19297	-8.45
19300	-8.76
19303	-8.76
19306	-14.01
19309	-14.77
19312	-14.45
19315	-13.46
19318	-14.36
19321	-14.45
19324	-13.99
19327	-15.65
19330	-11.06
19333	-12.86
19336	-12.86
19339	-12.86
19342	-12.86
19345	-9.83
19348	-9.83
19351	-11.17
19354	-8.39
19357	-8.50
19360	-6.44
19363	-6.44
19366	-6.44
19369	-6.44
19372	-6.39
19375	-2.79
19378	-3.02
19381	-4.06
19384	-5.64
19387	-5.64
19390	-5.64
19393	-5.64
19396	-5.64
19399	-5.54
19402	-5.18
19405	-7.36
19408	-7.55
19411	-8.26
19414	-9.92
19417	-10.11
19420	-8.04
19423	-10.85
19426	-13.13
19429	-10.25
19432	-9.16
19435	-9.16
19438	-9.16
19441	-9.62
19444	-9.62
19447	-9.62
19450	-8.84
19453	-6.22
19456	-7.22
19459	-7.22
19462	-6.38
19465	-5.88
19468	-5.89
19471	-5.88
19474	-5.88
19477	-7.64
19480	-7.64
19483	-8.13
19486	-9.83
19489	-9.45
19492	-12.16
19495	-11.73
19498	-10.89
19501	-10.51
19504	-10.51
19507	-10.51
19510	-10.51
19513	-9.40
19516	-9.16
19519	-11.46
19522	-13.68
19525	-14.63
19528	-10.54
19531	-10.54
19534	-12.30
19537	-9.77
19540	-9.68
19543	-7.82
19546	-7.42
19549	-8.76
19552	-9.28
19555	-9.28
19558	-9.28
19561	-9.28
19564	-10.58
19567	-10.45
19570	-7.30
19573	-8.76
19576	-6.94
19579	-8.43
19582	-11.05
19585	-12.54
19588	-12.54
19591	-12.54
19594	-12.54
19597	-11.93
19600	-11.77
19603	-11.77
19606	-12.56
19609	-12.56
19612	-12.49
19615	-11.65
19618	-9.20
19621	-8.57
19624	-8.57
19627	-8.98
19630	-10.31
19633	-7.22
19636	-7.22
19639	-7.22
19642	-5.98
19645	-5.98
19648	-6.02
19651	-6.97
19654	-6.97
19657	-6.97
19660	-11.56
19663	-11.42
19666	-8.67
19669	-9.63
19672	-11.05
19675	-8.04
19678	-10.01
19681	-10.88
19684	-8.63
19687	-8.04
19690	-8.04
19693	-8.68
19696	-8.68
19699	-9.38
19702	-10.87
19705	-12.41
19708	-12.87
19711	-10.46
19714	-10.46
19717	-11.13
19720	-12.59
19723	-12.59
19726	-10.70
19729	-8.06
19732	-8.28
19735	-8.28
19738	-14.73
19741	-10.86
19744	-10.21
19747	-10.21
19750	-10.36
19753	-11.16
19756	-11.16
19759	-11.07
19762	-9.78
19765	-9.65
19768	-8.75
19771	-8.94
19774	-8.94
19777	-6.56
19780	-7.10
19783	-10.22
19786	-9.14
19789	-9.27
19792	-9.27
19795	-9.92
19798	-10.90
19801	-10.90
19804	-8.80
19807	-10.57
19810	-10.57
19813	-10.15
19816	-9.74
19819	-10.76
19822	-11.15
19825	-11.15
19828	-11.08
19831	-11.70
19834	-11.08
19837	-10.91
19840	-10.91
19843	-10.91
19846	-8.31
19849	-8.24
19852	-6.30
19855	-6.30
19858	-6.30
19861	-7.11
19864	-10.38
19867	-7.79
19870	-8.47
19873	-10.27
19876	-10.07
19879	-10.07
19882	-10.07
19885	-10.07
19888	-10.42
19891	-5.60
19894	-5.60
19897	-7.22
19900	-8.27
19903	-8.27
19906	-8.70
19909	-11.04
19912	-11.04
19915	-11.66
19918	-15.47
19921	-13.05
19924	-9.54
19927	-9.58
19930	-13.10
19933	-13.04
19936	-9.59
19939	-8.71
19942	-11.27
19945	-13.62
19948	-9.87
19951	-11.25
19954	-9.48
19957	-9.06
19960	-9.94
19963	-6.13
19966	-6.34
19969	-6.34
19972	-6.34
19975	-7.82
19978	-6.43
19981	-12.10
19984	-12.56
19987	-12.56
19990	-12.56
19993	-11.33
19996	-12.43
19999	-9.47
20002	-12.54
20005	-10.84
20008	-12.69
20011	-8.31
20014	-10.45
20017	-12.75
20020	-12.75
20023	-7.49
20026	-11.73
20029	-11.73
20032	-11.73
20035	-11.73
20038	-13.98
20041	-14.84
20044	-16.58
20047	-13.44
20050	-14.71
20053	-12.36
20056	-12.96
20059	-12.96
20062	-12.03
20065	-13.37
20068	-13.40
20071	-13.10
20074	-10.88
20077	-9.77
20080	-10.89
20083	-9.69
20086	-12.41
20089	-11.61
20092	-10.96
20095	-10.87
20098	-10.74
20101	-11.15
20104	-8.93
20107	-11.52
20110	-11.57
20113	-13.29
20116	-14.93
20119	-16.80
20122	-16.80
20125	-13.87
20128	-14.14
20131	-14.14
20134	-13.33
20137	-12.63
20140	-12.24
20143	-11.13
20146	-10.05
20149	-10.69
20152	-9.19
20155	-8.65
20158	-8.64
20161	-12.67
20164	-15.72
20167	-13.58
20170	-13.17
20173	-11.92
20176	-11.15
20179	-11.15
20182	-11.15
20185	-11.15
20188	-10.42
20191	-11.15
20194	-11.94
20197	-12.25
20200	-8.32
20203	-11.73
20206	-12.40
20209	-10.32
20212	-11.96
20215	-8.87
20218	-8.66
20221	-9.21
20224	-8.66
20227	-8.66
20230	-8.66
20233	-8.66
20236	-10.98
20239	-10.25
20242	-7.92
20245	-10.93
20248	-10.61
20251	-7.26
20254	-8.63
20257	-11.37
20260	-8.63
20263	-8.63
20266	-8.08
20269	-8.08
20272	-8.08
20275	-8.91
20278	-11.16
20281	-11.16
20284	-11.16
20287	-10.24
20290	-11.39
20293	-12.35
20296	-14.00
20299	-14.00
20302	-14.00
20305	-13.49
20308	-12.72
20311	-10.12
20314	-8.46
20317	-9.75
20320	-10.95
20323	-15.47
20326	-14.60
20329	-13.83
20332	-13.64
20335	-13.64
20338	-13.64
20341	-14.81
20344	-12.23
20347	-10.25
20350	-8.85
20353	-8.85
20356	-8.85
20359	-8.85
20362	-7.89
20365	-6.61
20368	-5.86
20371	-4.63
20374	-2.82
20377	-4.71
20380	-5.39
20383	-6.16
20386	-7.04
20389	-7.04
20392	-11.92
20395	-12.24
20398	-12.24
20401	-12.24
20404	-12.24
20407	-11.65
20410	-11.65
20413	-13.46
20416	-13.94
20419	-14.95
20422	-18.04
20425	-14.95
20428	-12.84
20431	-12.63
20434	-13.00
20437	-12.79
20440	-11.08
20443	-11.77
20446	-11.08
20449	-7.56
20452	-7.19
20455	-8.76
20458	-9.02
20461	-7.27
20464	-7.96
20467	-6.96
20470	-5.23
20473	-7.96
20476	-9.51
20479	-9.67
20482	-11.08
20485	-9.82
20488	-12.31
20491	-11.52
20494	-12.33
20497	-12.21
20500	-10.51
20503	-11.43
20506	-13.59
20509	-14.54
20512	-14.00
20515	-14.00
20518	-16.60
20521	-16.70
20524	-18.20
20527	-18.19
20530	-15.41
20533	-9.03
20536	-8.50
20539	-9.68
20542	-8.28
20545	-8.28
20548	-8.96
20551	-12.75
20554	-10.69
20557	-7.89
20560	-9.00
20563	-9.00
20566	-9.00
20569	-6.59
20572	-6.63
20575	-11.44
20578	-7.54
20581	-9.28
20584	-9.28
20587	-11.65
20590	-11.65
20593	-11.65
20596	-12.40
20599	-8.58
20602	-9.04
20605	-9.04
20608	-6.45
20611	-9.94
20614	-9.94
20617	-9.94
20620	-9.80
20623	-7.24
20626	-7.24
20629	-6.15
20632	-7.14
20635	-4.86
20638	-3.98
20641	-3.98
20644	-7.38
20647	-7.49
20650	-7.49
20653	-7.49
20656	-8.71
20659	-7.30
20662	-8.45
20665	-8.45
20668	-11.09
20671	-8.05
20674	-8.16
20677	-8.16
20680	-8.16
20683	-8.16
20686	-8.16
20689	-8.16
20692	-8.16
20695	-5.06
20698	-6.03
20701	-4.88
20704	-5.75
20707	-4.29
20710	-3.71
20713	-3.96
20716	-3.96
20719	-5.90
20722	-5.90
20725	-6.88
20728	-6.88
20731	-9.64
20734	-11.37
20737	-10.93
20740	-11.25
20743	-9.13
20746	-9.13
20749	-11.91
20752	-10.41
20755	-9.86
20758	-9.86
20761	-10.41
20764	-11.21
20767	-11.12
20770	-10.36
20773	-10.36
20776	-10.27
20779	-9.13
20782	-8.79
20785	-4.99
20788	-5.46
20791	-4.27
20794	-4.78
20797	-4.78
20800	-11.12
20803	-11.12
20806	-8.30
20809	-8.08
20812	-8.97
20815	-8.97
20818	-10.03
20821	-10.12
20824	-10.49
20827	-9.49
20830	-9.49
20833	-10.06
20836	-10.10
20839	-10.72
20842	-10.72
20845	-10.72
20848	-10.53
20851	-6.21
20854	-4.85
20857	-5.72
20860	-4.37
20863	-5.32
20866	-5.25
20869	-5.25
20872	-5.25
20875	-8.14
20878	-10.63
20881	-4.96
20884	-6.58
20887	-8.90
20890	-9.95
20893	-9.95
20896	-9.08
20899	-9.08
20902	-8.91
20905	-8.15
20908	-9.95
20911	-8.32
20914	-8.98
20917	-9.44
20920	-11.23
20923	-10.90
20926	-10.90
20929	-9.47
20932	-10.04
20935	-8.04
20938	-8.04
20941	-7.95
20944	-7.81
20947	-7.23
20950	-9.68
20953	-9.68
20956	-9.74
20959	-9.74
20962	-6.98
20965	-12.96
20968	-13.42
20971	-11.21
20974	-11.21
20977	-11.15
20980	-8.86
20983	-8.86
20986	-8.86
20989	-4.14
20992	-5.54
20995	-6.71
20998	-3.33
21001	-3.93
21004	-2.67
21007	-3.96
21010	-3.96
21013	-3.96
21016	-3.96
21019	-5.33
21022	-5.33
21025	-5.33
21028	-6.46
21031	-7.98
21034	-8.84
21037	-9.48
21040	-10.16
21043	-9.33
21046	-8.33
21049	-7.73
21052	-9.48
21055	-9.48
21058	-9.45
21061	-9.45
21064	-9.45
21067	-8.96
21070	-8.96
21073	-6.84
21076	-8.24
21079	-6.28
21082	-5.95
21085	-4.43
21088	-10.42
21091	-10.20
21094	-6.88
21097	-7.55
21100	-4.63
21103	-4.62
21106	-4.97
21109	-4.97
21112	-11.53
21115	-11.53
21118	-13.35
21121	-13.35
21124	-12.76
21127	-12.76
21130	-12.76
21133	-13.14
21136	-12.00
21139	-10.67
21142	-11.23
21145	-10.55
21148	-11.04
21151	-11.54
21154	-11.04
21157	-11.03
21160	-9.91
21163	-8.80
21166	-8.70
21169	-9.99
21172	-6.78
21175	-6.78
21178	-7.06
21181	-8.72
21184	-8.72
21187	-9.57
21190	-10.39
21193	-10.39
21196	-12.92
21199	-12.94
21202	-12.40
21205	-14.30
21208	-14.65
21211	-14.65
21214	-14.65
21217	-14.65
21220	-12.88
21223	-11.03
21226	-11.26
21229	-11.80
21232	-12.05
21235	-9.98
21238	-11.31
21241	-14.01
21244	-14.02
21247	-14.02
21250	-14.02
21253	-9.55
21256	-15.28
21259	-14.90
21262	-13.49
21265	-11.64
21268	-8.53
21271	-8.53
21274	-11.63
21277	-12.00
21280	-10.75
21283	-9.71
21286	-9.71
21289	-9.71
21292	-11.69
21295	-13.24
21298	-14.11
21301	-14.11
21304	-4.78
21307	-4.10
21310	-9.52
21313	-9.41
21316	-7.48
21319	-7.48
21322	-6.48
21325	-10.03
21328	-13.21
21331	-13.15
21334	-12.83
21337	-10.05
21340	-9.37
21343	-8.99
21346	-10.10
21349	-10.50
21352	-13.03
21355	-13.03
21358	-14.25
21361	-14.25
21364	-14.25
21367	-14.25
21370	-11.73
21373	-13.50
21376	-14.87
21379	-13.73
21382	-11.26
21385	-12.42
21388	-12.42
21391	-12.41
21394	-9.46
21397	-9.46
21400	-8.87
21403	-9.74
21406	-7.69
21409	-7.58
21412	-8.24
21415	-8.10
21418	-8.10
21421	-8.52
21424	-8.99
21427	-8.67
21430	-10.86
21433	-10.86
21436	-11.18
21439	-11.00
21442	-11.00
21445	-11.43
21448	-11.94
21451	-8.86
21454	-10.25
21457	-13.06
21460	-11.09
21463	-11.09
21466	-11.09
21469	-11.02
21472	-10.17
21475	-9.39
21478	-9.39
21481	-9.39
21484	-8.86
21487	-7.67
21490	-7.67
21493	-7.67
21496	-7.67
21499	-8.53
21502	-5.81
21505	-4.95
21508	-3.32
21511	-3.32
21514	-3.23
21517	-2.97
21520	-2.97
21523	-2.97
21526	-5.57
21529	-5.57
21532	-8.05
21535	-8.05
21538	-5.18
21541	-4.07
21544	-6.34
21547	-7.48
21550	-7.48
21553	-7.48
21556	-7.48
21559	-13.62
21562	-11.24
21565	-12.49
21568	-13.36
21571	-11.40
21574	-11.19
21577	-12.06
21580	-10.35
21583	-10.35
21586	-11.60
21589	-12.18
21592	-10.24
21595	-10.24
21598	-9.77
21601	-9.77
21604	-8.97
21607	-7.82
21610	-7.91
21613	-7.82
21616	-8.33
21619	-8.33
21622	-7.68
21625	-6.67
21628	-6.67
21631	-8.93
21634	-8.86
21637	-8.86
21640	-8.86
21643	-8.86
21646	-8.86
21649	-9.85
21652	-7.86
21655	-7.90
21658	-3.69
21661	-3.69
21664	-3.69
21667	-3.55
21670	-2.26
21673	-2.26
21676	-2.60
21679	-2.67
21682	-5.45
21685	-5.45
21688	-4.39
21691	-4.39
21694	-5.49
21697	-3.85
21700	-3.85
21703	-3.85
21706	-3.85
21709	-3.85
21712	-3.71
21715	-4.58
21718	-6.03
21721	-6.03
21724	-2.86
21727	-3.09
21730	-8.69
21733	-9.64
21736	-9.64
21739	-13.88
21742	-13.88
21745	-12.30
21748	-12.62
21751	-11.32
21754	-12.00
21757	-11.32
21760	-12.10
21763	-12.10
21766	-12.10
21769	-12.10
21772	-12.10
21775	-12.10
21778	-11.33
21781	-13.24
21784	-13.54
21787	-11.18
21790	-13.95
21793	-14.04
21796	-13.92
21799	-12.48
21802	-10.63
21805	-11.77
21808	-11.06
21811	-11.06
21814	-12.05
21817	-11.08
21820	-11.06
21823	-10.84
21826	-10.84
21829	-10.65
21832	-10.78
21835	-10.46
21838	-9.99
21841	-9.80
21844	-9.17
21847	-9.17
21850	-8.91
21853	-7.16
21856	-8.41
21859	-8.41
21862	-9.27
21865	-9.81
21868	-9.64
21871	-9.63
21874	-11.79
21877	-12.18
21880	-9.51
21883	-10.02
21886	-10.47
21889	-9.51
21892	-9.51
21895	-9.51
21898	-9.51
21901	-8.31
21904	-8.16
21907	-8.07
21910	-7.96
21913	-7.61
21916	-3.88
21919	-3.88
21922	-2.08
21925	-1.90
21928	-3.38
21931	-6.54
21934	-6.54
21937	-6.54
21940	-6.54
21943	-7.90
21946	-7.90
21949	-7.90
21952	-7.90
21955	-7.90
21958	-7.22
21961	-7.22
21964	-7.22
21967	-2.78
21970	-2.78
21973	-2.78
21976	-2.47
21979	-4.00
21982	-4.24
21985	-4.24
21988	-4.24
21991	-4.24
21994	-9.75
21997	-10.78
22000	-10.69
22003	-7.17
22006	-4.15
22009	-7.15
22012	-4.87
22015	-5.96
22018	-5.96
22021	-6.76
22024	-5.92
22027	-5.18
22030	-8.67
22033	-8.61
22036	-8.61
22039	-8.66
22042	-9.73
22045	-9.73
22048	-10.57
22051	-9.44
22054	-8.52
22057	-6.04
22060	-8.54
22063	-10.18
22066	-10.18
22069	-10.18
22072	-10.18
22075	-10.18
22078	-12.26
22081	-14.00
22084	-14.71
22087	-9.34
22090	-12.32
22093	-13.18
22096	-10.83
22099	-9.50
22102	-9.63
22105	-10.66
22108	-10.66
22111	-10.62
22114	-9.81
22117	-8.87
22120	-9.67
22123	-9.66
22126	-9.57
22129	-10.62
22132	-12.23
22135	-10.15
22138	-10.02
22141	-8.77
22144	-7.68
22147	-7.28
22150	-9.40
22153	-11.30
22156	-10.38
22159	-10.38
22162	-10.38
22165	-9.42
22168	-9.20
22171	-9.87
22174	-9.61
22177	-10.09
22180	-10.76
22183	-10.42
22186	-11.37
22189	-9.18
22192	-9.18
22195	-9.70
22198	-10.24
22201	-10.24
22204	-6.64
22207	-8.24
22210	-7.62
22213	-6.91
22216	-6.22
22219	-8.05
22222	-8.05
22225	-8.05
22228	-9.29
22231	-9.91
22234	-9.91
22237	-11.29
22240	-9.91
22243	-10.18
22246	-10.92
22249	-10.92
22252	-10.83
22255	-8.13
22258	-10.94
22261	-10.94
22264	-10.94
22267	-9.98
22270	-9.98
22273	-9.98
22276	-7.13
22279	-3.60
22282	-3.52
22285	-3.52
22288	-3.52
22291	-3.49
22294	-7.15
22297	-8.48
22300	-8.98
22303	-12.71
22306	-12.71
22309	-12.75
22312	-10.28
22315	-10.28
22318	-10.28
22321	-9.71
22324	-9.71
22327	-4.86
22330	-9.14
22333	-9.82
22336	-9.82
22339	-9.82
22342	-7.75
22345	-5.60
22348	-4.97
22351	-4.08
22354	-4.82
22357	-6.06
22360	-6.95
22363	-7.27
22366	-8.13
22369	-8.29
22372	-10.20
22375	-11.55
22378	-11.98
22381	-9.38
22384	-12.16
22387	-10.15
22390	-10.59
22393	-10.64
22396	-10.15
22399	-9.02
22402	-9.28
22405	-9.02
22408	-9.02
22411	-9.58
22414	-11.88
22417	-11.03
22420	-11.60
22423	-11.03
22426	-10.51
22429	-9.60
22432	-7.65
22435	-7.65
22438	-10.62
22441	-11.19
22444	-11.19
22447	-8.36
22450	-8.36
22453	-8.04
22456	-6.02
22459	-8.54
22462	-9.41
22465	-9.41
22468	-8.73
22471	-9.13
22474	-9.13
22477	-9.92
22480	-9.36
22483	-9.00
22486	-9.62
22489	-7.69
22492	-7.44
22495	-7.72
22498	-7.72
22501	-8.50
22504	-8.02
22507	-8.92
22510	-8.78
22513	-7.11
22516	-7.06
22519	-2.00
22522	-3.73
22525	-2.48
22528	-5.62
22531	-5.55
22534	-5.55
22537	-5.87
22540	-5.87
22543	-4.30
22546	-4.27
22549	-4.27
22552	-5.27
22555	-7.06
22558	-11.62
22561	-14.21
22564	-11.73
22567	-11.73
22570	-11.73
22573	-11.09
22576	-5.08
22579	-4.88
22582	-4.83
22585	-3.22
22588	-5.28
22591	-3.22
22594	-6.12
22597	-5.53
22600	-5.85
22603	-5.73
22606	-5.53
22609	-5.58
22612	-5.31
22615	-7.57
22618	-7.51
22621	-5.40
22624	-6.68
22627	-4.66
22630	-4.66
22633	-5.95
22636	-5.95
22639	-5.50
22642	-5.50
22645	-5.50
22648	-8.46
22651	-8.46
22654	-8.46
22657	-8.45
22660	-6.64
22663	-8.01
22666	-5.02
22669	-5.02
22672	-4.25
22675	-4.25
22678	-4.25
22681	-4.25
22684	-4.25
22687	-6.92
22690	-3.94
22693	-3.56
22696	-3.13
22699	-8.00
22702	-6.27
22705	-7.17
22708	-7.17
22711	-7.17
22714	-7.17
22717	-7.17
22720	-10.71
22723	-7.38
22726	-9.31
22729	-9.53
22732	-9.53
22735	-9.53
22738	-7.04
22741	-3.92
22744	-3.52
22747	-5.72
22750	-2.69
22753	-2.69
22756	-2.69
22759	-2.69
22762	-2.69
22765	-2.69
22768	-2.01
22771	-1.12
22774	-0.48
22777	-0.43
22780	-0.43
22783	-5.43
22786	-5.43
22789	-5.43
22792	-5.43
22795	-0.43
22798	-0.43
22801	-0.43
22804	-0.43
22807	-0.43
22810	-1.82
22813	-1.82
22816	-1.82
22819	-1.39
22822	-1.39
22825	-1.39
22828	-1.39
22831	-1.39
22834	-1.91
22837	-1.91
22840	-2.76
22843	-8.60
22846	-8.97
22849	-8.97
22852	-6.01
22855	-6.01
22858	-3.72
22861	-3.71
22864	-1.39
22867	-5.17
22870	-1.54
22873	-2.19
22876	-8.49
22879	-8.60
22882	-8.46
22885	-5.22
22888	-7.52
22891	-10.59
22894	-7.52
22897	-8.10
22900	-8.10
22903	-9.18
22906	-9.97
22909	-8.62
22912	-8.16
22915	-9.25
22918	-9.14
22921	-8.53
22924	-9.40
22927	-10.74
22930	-8.61
22933	-8.61
22936	-12.03
22939	-11.62
22942	-11.62
22945	-13.37
22948	-11.62
22951	-11.62
22954	-11.45
22957	-13.22
22960	-13.22
22963	-11.62
22966	-11.62
22969	-10.92
22972	-9.38
22975	-10.10
22978	-10.96
22981	-5.37
22984	-2.22
22987	-1.96
22990	-5.52
22993	-0.81
22996	-0.76
22999	-0.66
23002	-4.85
23005	-5.17
23008	-6.43
23011	-6.70
23014	-5.49
23017	-6.43
23020	-5.65
23023	-5.65
23026	-5.25
23029	-6.37
23032	-6.30
23035	-5.78
23038	-5.78
23041	-5.92
23044	-6.11
23047	-6.11
23050	-6.11
23053	-6.11
23056	-4.51
23059	-5.61
23062	-5.43
23065	-4.00
23068	-4.00
23071	-3.93
23074	-2.91
23077	-1.88
23080	-1.88
23083	-2.26
23086	-4.14
23089	-4.09
23092	-5.38
23095	-5.85
23098	-6.45
23101	-6.45
23104	-6.45
23107	-6.45
23110	-6.45
23113	-6.45
